pxd	pid	log_file	status_file	command
PXD009302	3130739	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD009302.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD009302.exit	python src/main.py --pxd PXD009302 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD009474	3130749	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD009474.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD009474.exit	python src/main.py --pxd PXD009474 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD009526	3130801	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD009526.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD009526.exit	python src/main.py --pxd PXD009526 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD009641	3130904	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD009641.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD009641.exit	python src/main.py --pxd PXD009641 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD009648	3130991	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD009648.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD009648.exit	python src/main.py --pxd PXD009648 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD009748	3131022	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD009748.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD009748.exit	python src/main.py --pxd PXD009748 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD009756	3131064	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD009756.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD009756.exit	python src/main.py --pxd PXD009756 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD009777	3131162	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD009777.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD009777.exit	python src/main.py --pxd PXD009777 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD009783	3131206	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD009783.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD009783.exit	python src/main.py --pxd PXD009783 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD009927	3131486	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD009927.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD009927.exit	python src/main.py --pxd PXD009927 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010003	3131496	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010003.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010003.exit	python src/main.py --pxd PXD010003 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010004	3131702	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010004.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010004.exit	python src/main.py --pxd PXD010004 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010046	3131940	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010046.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010046.exit	python src/main.py --pxd PXD010046 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010061	3132142	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010061.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010061.exit	python src/main.py --pxd PXD010061 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010070	3132152	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010070.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010070.exit	python src/main.py --pxd PXD010070 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010094	3132162	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010094.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010094.exit	python src/main.py --pxd PXD010094 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010111	3132258	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010111.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010111.exit	python src/main.py --pxd PXD010111 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010122	3132353	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010122.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010122.exit	python src/main.py --pxd PXD010122 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010124	3132400	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010124.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010124.exit	python src/main.py --pxd PXD010124 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010222	3132410	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010222.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010222.exit	python src/main.py --pxd PXD010222 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010317	3132516	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010317.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010317.exit	python src/main.py --pxd PXD010317 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010352	3132525	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010352.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010352.exit	python src/main.py --pxd PXD010352 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010384	3132559	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010384.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010384.exit	python src/main.py --pxd PXD010384 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010385	3132718	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010385.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010385.exit	python src/main.py --pxd PXD010385 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010410	3132992	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010410.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010410.exit	python src/main.py --pxd PXD010410 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010422	3133044	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010422.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010422.exit	python src/main.py --pxd PXD010422 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010468	3133208	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010468.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010468.exit	python src/main.py --pxd PXD010468 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010470	3133229	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010470.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010470.exit	python src/main.py --pxd PXD010470 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010474	3133303	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010474.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010474.exit	python src/main.py --pxd PXD010474 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010479	3133436	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010479.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010479.exit	python src/main.py --pxd PXD010479 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010481	3133476	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010481.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010481.exit	python src/main.py --pxd PXD010481 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010483	3133711	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010483.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010483.exit	python src/main.py --pxd PXD010483 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010796	3133767	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010796.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010796.exit	python src/main.py --pxd PXD010796 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010884	3133777	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010884.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010884.exit	python src/main.py --pxd PXD010884 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010892	3133948	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010892.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010892.exit	python src/main.py --pxd PXD010892 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010921	3133958	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010921.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010921.exit	python src/main.py --pxd PXD010921 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010930	3134135	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010930.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010930.exit	python src/main.py --pxd PXD010930 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010931	3134226	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010931.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010931.exit	python src/main.py --pxd PXD010931 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010950	3134331	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010950.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010950.exit	python src/main.py --pxd PXD010950 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010963	3134341	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010963.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010963.exit	python src/main.py --pxd PXD010963 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD010988	3134468	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD010988.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD010988.exit	python src/main.py --pxd PXD010988 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011036	3134517	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011036.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011036.exit	python src/main.py --pxd PXD011036 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011071	3134528	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011071.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011071.exit	python src/main.py --pxd PXD011071 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011077	3134737	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011077.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011077.exit	python src/main.py --pxd PXD011077 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011078	3134757	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011078.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011078.exit	python src/main.py --pxd PXD011078 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011121	3134950	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011121.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011121.exit	python src/main.py --pxd PXD011121 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011296	3134978	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011296.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011296.exit	python src/main.py --pxd PXD011296 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011312	3135029	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011312.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011312.exit	python src/main.py --pxd PXD011312 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011459	3135199	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011459.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011459.exit	python src/main.py --pxd PXD011459 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011645	3135271	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011645.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011645.exit	python src/main.py --pxd PXD011645 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011680	3135354	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011680.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011680.exit	python src/main.py --pxd PXD011680 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011702	3135364	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011702.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011702.exit	python src/main.py --pxd PXD011702 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011704	3135539	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011704.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011704.exit	python src/main.py --pxd PXD011704 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011774	3135676	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011774.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011774.exit	python src/main.py --pxd PXD011774 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011775	3135806	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011775.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011775.exit	python src/main.py --pxd PXD011775 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011806	3135816	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011806.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011806.exit	python src/main.py --pxd PXD011806 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011861	3136022	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011861.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011861.exit	python src/main.py --pxd PXD011861 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011931	3136168	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011931.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011931.exit	python src/main.py --pxd PXD011931 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011974	3136301	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011974.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011974.exit	python src/main.py --pxd PXD011974 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD011995	3136359	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD011995.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD011995.exit	python src/main.py --pxd PXD011995 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012109	3136539	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012109.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012109.exit	python src/main.py --pxd PXD012109 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012157	3136597	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012157.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012157.exit	python src/main.py --pxd PXD012157 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012225	3136619	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012225.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012225.exit	python src/main.py --pxd PXD012225 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012350	3137024	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012350.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012350.exit	python src/main.py --pxd PXD012350 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012427	3137093	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012427.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012427.exit	python src/main.py --pxd PXD012427 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012466	3137103	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012466.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012466.exit	python src/main.py --pxd PXD012466 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012494	3137163	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012494.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012494.exit	python src/main.py --pxd PXD012494 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012521	3137243	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012521.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012521.exit	python src/main.py --pxd PXD012521 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012546	3137334	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012546.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012546.exit	python src/main.py --pxd PXD012546 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012592	3137344	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012592.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012592.exit	python src/main.py --pxd PXD012592 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012624	3137467	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012624.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012624.exit	python src/main.py --pxd PXD012624 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012723	3137671	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012723.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012723.exit	python src/main.py --pxd PXD012723 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012759	3138051	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012759.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012759.exit	python src/main.py --pxd PXD012759 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012788	3138163	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012788.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012788.exit	python src/main.py --pxd PXD012788 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012882	3138510	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012882.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012882.exit	python src/main.py --pxd PXD012882 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD012939	3138520	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD012939.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD012939.exit	python src/main.py --pxd PXD012939 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD013032	3138632	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD013032.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD013032.exit	python src/main.py --pxd PXD013032 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD013063	3138642	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD013063.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD013063.exit	python src/main.py --pxd PXD013063 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD013083	3138652	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD013083.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD013083.exit	python src/main.py --pxd PXD013083 --config configs/config.yaml --no-download --nproc 1 --verbose
